date,account_id,service,team,env,cost_usd
25-12-2025,2.22222E+11,EC2,Data,dev,132.79
25-12-2025,1.11111E+11,S3,Web,prod,62.13
25-12-2025,2.22222E+11,EKS,Core,prod,98.5
25-12-2025,1.11111E+11,S3,Web,prod,93.03
25-12-2025,3.33333E+11,EC2,Core,dev,116.35
25-12-2025,2.22222E+11,EKS,Web,prod,131.88
26-12-2025,1.11111E+11,Lambda,Web,prod,36.49
26-12-2025,1.11111E+11,S3,Web,prod,80.15
26-12-2025,1.11111E+11,Lambda,Web,staging,10.67
26-12-2025,1.11111E+11,RDS,Core,dev,58.1
26-12-2025,1.11111E+11,RDS,Core,prod,100.01
26-12-2025,3.33333E+11,S3,Data,prod,59.45
27-12-2025,1.11111E+11,RDS,Web,prod,149.97
27-12-2025,2.22222E+11,EKS,Web,staging,65.76
27-12-2025,2.22222E+11,Lambda,Data,dev,3.42
27-12-2025,2.22222E+11,S3,Core,staging,26.29
27-12-2025,3.33333E+11,RDS,Data,prod,180.5
27-12-2025,3.33333E+11,RDS,Core,staging,75.65
27-12-2025,3.33333E+11,EKS,Data,dev,50.95
28-12-2025,3.33333E+11,RDS,Data,prod,126.02
28-12-2025,3.33333E+11,EKS,Data,prod,170.27
28-12-2025,2.22222E+11,RDS,Web,staging,43.63
28-12-2025,2.22222E+11,S3,Core,dev,23.24
28-12-2025,2.22222E+11,Lambda,Data,prod,10.16
28-12-2025,3.33333E+11,Lambda,Data,prod,54.88
28-12-2025,1.11111E+11,S3,Data,prod,67.87
28-12-2025,1.11111E+11,RDS,Core,prod,88.39
28-12-2025,3.33333E+11,RDS,Data,prod,119.58
29-12-2025,1.11111E+11,EC2,Data,staging,168.92
29-12-2025,3.33333E+11,RDS,Core,prod,141.63
29-12-2025,2.22222E+11,S3,Web,prod,67.89
29-12-2025,2.22222E+11,Lambda,Core,prod,16.94
29-12-2025,1.11111E+11,Lambda,Data,staging,16.28
29-12-2025,3.33333E+11,EC2,Web,dev,145.77
29-12-2025,2.22222E+11,EKS,Data,staging,105.81
29-12-2025,1.11111E+11,S3,Core,staging,45.4
30-12-2025,1.11111E+11,RDS,Data,prod,158.86
30-12-2025,2.22222E+11,S3,Web,prod,81.33
30-12-2025,2.22222E+11,S3,Web,prod,60.97
30-12-2025,1.11111E+11,Lambda,Core,dev,9.67
30-12-2025,2.22222E+11,S3,Data,prod,113.26
30-12-2025,3.33333E+11,Lambda,Core,prod,46.64
30-12-2025,1.11111E+11,EC2,Data,prod,321.64
30-12-2025,2.22222E+11,RDS,Data,prod,88.58
30-12-2025,2.22222E+11,EKS,Core,prod,149.1
31-12-2025,2.22222E+11,Lambda,Core,prod,45.75
31-12-2025,3.33333E+11,EKS,Data,staging,98.13
31-12-2025,1.11111E+11,RDS,Web,prod,125.51
31-12-2025,1.11111E+11,EC2,Core,prod,312.12
31-12-2025,2.22222E+11,EKS,Core,prod,124.74
31-12-2025,1.11111E+11,RDS,Web,dev,56.8
31-12-2025,3.33333E+11,EC2,Data,dev,131.48
31-12-2025,1.11111E+11,EC2,Core,dev,112.6
